sku_id,description,category,subcategory,launch_date,unit_cost,list_price
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,Home Decor,Scandinavian,2009-12-03,3.55,5.91
85079,EMBROIDERED REINDEER DECORATION,Home Decor,Embroidered,2009-12-03,1.27,2.12
85080,PADDED RED HEART DECORATION,Home Decor,Padded,2009-12-02,0.7,1.1670000000000018
85081,PADDED HOLLY CHRISTMAS DECORATION,Home Decor,Padded,2009-12-09,0.25,0.42
85083,KISS REINDEER SCANDINAVIAN STOCKING,Other,Kiss,2009-12-03,1.53,2.55
85084,HOLLY TOP CHRISTMAS STOCKING,Seasonal,Holly,2009-12-08,1.0,1.66
85086A,CANDY SPOT HEART DECORATION,Home Decor,Candy,2009-12-01,1.0,1.66
85087,CANDY SPOT CUSHION COVER,Home Decor,Candy,2009-12-04,2.02,3.36
85088,CANDY SPOT HAND BAG,Bags & Storage,Candy,2009-12-02,2.48,4.13
85089,CANDY SPOT BUNNY,Other,Candy,2009-12-02,3.55,5.91
85090,CANDY SPOT APRON,Other,Candy,2009-12-01,5.59,9.32
85091,CANDY SPOT BREAD BASKETS,Bags & Storage,Candy,2009-12-14,6.12,10.192
85092,CANDY SPOT TEA COSY,Other,Candy,2010-01-11,4.06,6.77
85093,CANDY SPOT EGG WARMER HARE,Other,Candy,2009-12-07,1.51,2.51
85094,CANDY SPOT EGG WARMER RABBIT,Other,Candy,2009-12-15,0.75,1.25
85095,THREE CANVAS LUGGAGE TAGS,Other,Three,2010-08-19,2.48,4.13
85096,HILDA CANDY SPOT RABBIT,Other,Hilda,2009-12-04,4.57,7.62
85097B,BLUE ROCKING SINGING CANARY,Other,Blue,2009-12-02,2.25,3.75
85098B,BLUE FLYING SINGING CANARY,Other,Blue,2009-12-02,4.63,7.716000000000002
85099B,JUMBO BAG RED RETROSPOT,Bags & Storage,Jumbo,2009-12-01,2.48,4.13
85099C,JUMBO  BAG BAROQUE BLACK WHITE,Bags & Storage,Jumbo,2009-12-01,2.48,4.13
85099F,JUMBO BAG STRAWBERRY,Bags & Storage,Jumbo,2009-12-01,2.48,4.13
85103,SILVER T-LIGHT SETTING,Lighting,Silver,2009-12-02,8.14,13.57
85104,SILVER GLASS T-LIGHT SET,Kitchen & Dining,Silver,2009-12-01,1.77,2.95
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,Kitchen & Dining,Cut,2009-12-08,1.53,2.55
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,Kitchen & Dining,Cut,2009-12-02,1.53,2.55
85109,PINK BOUDOIR T-LIGHT HOLDER,Lighting,Pink,2009-12-11,0.56,0.9310000000000012
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,Lighting,Black,2009-12-10,1.0,1.66
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,Lighting,Silver,2009-12-02,1.51,2.51
85112,S/3 TEAR DROP CUT GLASS DECORATION,Kitchen & Dining,S/3,2009-12-01,1.54,2.57
85113,POLKA DOT PISTACHIO PAIL,Other,Polka,2009-12-02,1.51,2.522000000000006
85114A,BLACK ENCHANTED FOREST PLACEMAT,Other,Black,2009-12-22,1.98,3.2970000000000006
85114B,IVORY ENCHANTED FOREST PLACEMAT,Other,Ivory,2009-12-01,2.02,3.36
85114C,RED ENCHANTED FOREST PLACEMAT,Other,Red,2009-12-01,2.02,3.36
85115B,S/4 BLACK DISCO PARTITION PANEL,Other,S/4,2010-06-09,4.73,7.885999999999999
85116,BLACK CANDELABRA T-LIGHT HOLDER,Lighting,Black,2009-12-01,1.26,2.1
85117,NIGHTINGALE COATHOOK WHITE,Bags & Storage,Nightingale,2009-12-05,2.02,3.36
85118,HEART T-LIGHT HOLDER,Lighting,Heart,2009-12-07,1.51,2.51
85119,WATERING CAN SINGLE HOOK PISTACHIO,Garden & Outdoor,Watering,2009-12-15,1.01,1.69
85121B,RETRO LAUNDRY TUB PINK,Other,Retro,2009-12-03,10.25,17.091
85121C,RETRO LAUNDRY TUB PISTACHIO,Other,Retro,2009-12-07,10.19,16.98
85123A,WHITE HANGING HEART T-LIGHT HOLDER,Lighting,White,2009-12-01,1.77,2.95
85123B,ZINC HANGING HEART T-LITE HLDR,Home Decor,Zinc,2009-12-22,3.62,6.04
85124A,PINK JUICY FRUIT PHOTO FRAME,Home Decor,Pink,2009-12-01,3.04,5.06
85124B,BLUE JUICY FRUIT PHOTO FRAME,Home Decor,Blue,2009-12-08,3.04,5.06
85124C,GREEN JUICY FRUIT PHOTO FRAME,Home Decor,Green,2009-12-08,3.04,5.06
85125,SMALL ROUND CUT GLASS CANDLESTICK,Kitchen & Dining,Small,2009-12-01,5.98,9.96
85126,LARGE ROUND CUTGLASS CANDLESTICK,Kitchen & Dining,Large,2009-12-01,4.05,6.75
85127,SMALL SQUARE CUT GLASS CANDLESTICK,Kitchen & Dining,Small,2009-12-01,6.1,10.17
85128,PLANTPOT SINGLE HOOK PISTACHIO,Garden & Outdoor,Plantpot,2009-12-04,2.06,3.43
85129A,"WHITE PEARL BEADED HEART, SMALL",Home Decor,White,2009-12-01,1.51,2.51
85129B,BEADED CRYSTAL HEART GREEN SMALL,Home Decor,Beaded,2009-12-15,1.51,2.51
85129C,BEADED CRYSTAL HEART BLUE SMALL,Home Decor,Beaded,2009-12-02,1.51,2.51
85129D,BEADED CRYSTAL HEART PINK SMALL,Home Decor,Beaded,2009-12-01,1.51,2.51
85130A,BEADED PEARL HEART WHITE LARGE,Home Decor,Beaded,2009-12-01,2.02,3.36
85130B,BEADED CRYSTAL HEART GREEN LARGE,Home Decor,Beaded,2010-01-11,2.02,3.36
85130C,BEADED CRYSTAL HEART BLUE  LARGE,Home Decor,Beaded,2010-01-05,1.19,1.9780000000000046
85130D,BEADED CRYSTAL HEART PINK LARGE,Home Decor,Beaded,2009-12-02,2.02,3.36
85131A,BEADED PEARL HEART WHITE ON STICK,Home Decor,Beaded,2009-12-03,0.75,1.25
85131B,BEADED CRYSTAL HEART GREEN ON STICK,Home Decor,Beaded,2009-12-16,0.51,0.85
85131C,BEADED CRYSTAL HEART BLUE ON STICK,Home Decor,Beaded,2010-01-28,0.75,1.25
85131D,BEADED CRYSTAL HEART PINK ON STICK,Home Decor,Beaded,2009-12-17,0.51,0.85
85132A,CHARLIE + LOLA BISCUITS TINS,Bags & Storage,Charlie,2009-12-01,5.97,9.95
85132B,CHARLIE AND LOLA TABLE TINS,Bags & Storage,Charlie,2009-12-06,5.97,9.95
85132C,CHARLIE AND LOLA FIGURES TINS,Bags & Storage,Charlie,2009-12-01,5.97,9.95
85135A,YELLOW DRAGONFLY HELICOPTER,Other,Yellow,2009-12-02,5.19,8.65
85135B,BLUE DRAGONFLY HELICOPTER,Other,Blue,2009-12-01,5.08,8.47
85135C,RED DRAGONFLY HELICOPTER,Other,Red,2009-12-02,5.08,8.47
85136A,YELLOW SHARK HELICOPTER,Other,Yellow,2009-12-01,5.19,8.65
85136B,BLUE SHARK HELICOPTER,Other,Blue,2009-12-03,4.89,8.158
85136C,RED SHARK HELICOPTER,Other,Red,2009-12-01,5.08,8.47
85141,JARDIN ETCHED GLASS FRUITBOWL,Kitchen & Dining,Jardin,2009-12-15,6.45,10.75
85142,JARDIN ETCHED GLASS GINGER JAR,Kitchen & Dining,Jardin,2009-12-06,9.68,16.13
85144,JARDIN ETCHED GLASS CHEESE DISH,Kitchen & Dining,Jardin,2009-12-06,4.35,7.25
85145,JARDIN ETCHED GLASS LARGE BELL JAR,Kitchen & Dining,Jardin,2009-12-17,7.65,12.75
85146,JARDIN ETCHED GLASS SMALL BELL JAR,Kitchen & Dining,Jardin,2010-03-26,3.57,5.95
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,Kitchen & Dining,Jardin,2009-12-01,2.97,4.95
85150,LADIES & GENTLEMEN METAL SIGN,Home Decor,Ladies,2009-12-01,3.04,5.06
85151,WELCOME METAL SIGN,Home Decor,Welcome,2009-12-02,0.75,1.25
85152,HAND OVER THE CHOCOLATE   SIGN,Home Decor,Hand,2009-12-01,2.48,4.13
85157,SET OF 2 CHESTS CHOCOLAT AU LAIT,Other,Set,2010-01-13,7.63,12.72
85159A,"BLACK TEA,COFFEE,SUGAR JARS",Kitchen & Dining,Black,2009-12-07,7.63,12.72
85159B,"WHITE TEA,COFFEE,SUGAR JARS",Kitchen & Dining,White,2009-12-02,7.63,12.72
85160A,WHITE BIRD GARDEN DESIGN MUG,Kitchen & Dining,White,2009-12-10,9.8,16.34
85160B,BLACK BIRD GARDEN DESIGN MUG,Kitchen & Dining,Black,2009-12-14,9.68,16.13
85161,ACRYLIC GEOMETRIC LAMP,Lighting,Acrylic,2009-12-10,11.37,18.95
85162A,SILVER RETRODISC LAMPSHADE,Lighting,Silver,2009-12-01,5.97,9.95
85162B,BLACK RETRODISC LAMPSHADE,Lighting,Black,2009-12-07,1.17,1.95
85162C,WHITE RETRODISC LAMPSHADE,Lighting,White,2009-12-02,6.29,10.485
85163A,WHITE BAROQUE WALL CLOCK,Home Decor,White,2009-12-02,7.65,12.75
85163B,BLACK BAROQUE WALL CLOCK,Home Decor,Black,2009-12-22,15.29,25.49
85164B,BLACK BAROQUE CUCKOO CLOCK,Home Decor,Black,2009-12-01,15.29,25.49
85165,CANDY PINK FRENCH BOUDOIR CLOCK,Home Decor,Candy,2009-12-02,12.23,20.38
85166A,WHITE METAL BAROQUE PHOTO FRAME,Home Decor,White,2009-12-02,4.67,7.78
85166B,BLACK METAL BAROQUE PHOTO FRAME,Home Decor,Black,2009-12-04,4.57,7.62
85167A,WHITE GRAND BAROQUE PHOTO FRAME,Home Decor,White,2009-12-03,4.4,7.330000000000005
85167B,BLACK GRAND BAROQUE PHOTO FRAME,Home Decor,Black,2009-12-14,5.08,8.47
85168A,WHITE BAROQUE CARRIAGE CLOCK,Home Decor,White,2009-12-02,5.97,9.95
85168B,BLACK BAROQUE CARRIAGE CLOCK,Home Decor,Black,2009-12-02,5.97,9.95
85169A,IVORY LOVE BIRD CANDLE,Lighting,Ivory,2009-12-08,1.49,2.4899999999999998
85169B,BLACK LOVE BIRD CANDLE,Lighting,Black,2009-12-02,1.51,2.51
85169C,EAU DE NIL LOVE BIRD CANDLE,Lighting,Eau,2009-12-08,1.51,2.51
85169D,PINK LOVE BIRD CANDLE,Lighting,Pink,2009-12-14,1.51,2.51
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,Lighting,Set/6,2009-12-01,2.53,4.21
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,Lighting,Set/6,2009-12-02,2.53,4.21
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,Lighting,Set/6,2009-12-02,2.53,4.21
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,Lighting,Set/6,2009-12-01,2.53,4.21
85171,S/2 HYACINTH BULB CANDLES,Lighting,S/2,2009-12-07,1.53,2.55
85172,HYACINTH BULB T-LIGHT CANDLES,Lighting,Hyacinth,2009-12-01,0.25,0.42
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,Lighting,Set/6,2009-12-03,2.98,4.96
85174,S/4 CACTI CANDLES,Lighting,S/4,2009-12-01,6.61,11.02
85175,CACTI T-LIGHT CANDLES,Lighting,Cacti,2009-12-01,0.25,0.42
85176,SEWING SUSAN 21 NEEDLE SET,Other,Sewing,2009-12-01,1.0,1.66
85177,BASKET OF FLOWERS SEWING KIT,Bags & Storage,Basket,2009-12-02,0.98,1.63
85178,VICTORIAN SEWING KIT,Other,Victorian,2009-12-01,1.48,2.46
85179A,GREEN BITTY LIGHT CHAIN,Lighting,Green,2009-12-03,2.79,4.65
85179B,WHITE BITTY LIGHT CHAIN,Lighting,White,2009-12-03,5.59,9.32
85179C,PINK BITTY LIGHT CHAIN,Lighting,Pink,2009-12-03,3.06,5.098000000000007
85180A,RED HEARTS LIGHT CHAIN,Lighting,Red,2009-12-03,5.48,9.13
85180B,PINK HEARTS LIGHT CHAIN,Lighting,Pink,2009-12-01,5.59,9.32
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,Stationery & Gift,Charlie,2009-12-01,2.25,3.75
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,Stationery & Gift,Charlie,2009-12-01,2.25,3.75
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,Bags & Storage,Set,2009-12-09,1.77,2.95
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,Home Decor,S/4,2009-12-01,3.55,5.91
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,Bags & Storage,S/4,2009-12-01,3.58,5.962
85185B,PINK HORSE SOCK PUPPET,Other,Pink,2009-12-01,3.55,5.91
85185C,COW  SOCK PUPPET,Other,Cow,2009-12-02,1.77,2.95
85185D,FROG SOCK PUPPET,Other,Frog,2009-12-01,3.62,6.04
85185E,DUCK SOCK PUPPET,Other,Duck,2009-12-03,1.77,2.95
85185F,LION SOCK PUPPET,Other,Lion,2009-12-02,1.77,2.95
85186A,EASTER BUNNY GARLAND OF FLOWERS,Seasonal,Easter,2009-12-01,0.5,0.83
85186B,BUNNY BUNCH OF FLOWERS,Other,Bunny,2010-03-17,0.25,0.42
85186C,BUNNY EGG GARLAND,Other,Bunny,2009-12-01,0.5,0.83
85187,S/12 MINI RABBIT EASTER,Seasonal,S/12,2010-01-13,1.97,3.29
85188A,GREEN METAL SWINGING BUNNY,Other,Green,2009-12-09,1.0,1.66
85188B,PINK METAL SWINGING BUNNY,Other,Pink,2010-01-11,1.0,1.66
85189,HANGING BUTTERFLY  EGG,Home Decor,Hanging,2009-12-16,1.0,1.66
85190,PINK FLOWER HANGING HEART,Home Decor,Pink,2009-12-14,1.13,1.882000000000001
85192S,HANGING SPRING FLOWER HEART SMALL,Home Decor,Hanging,2010-02-07,0.39,0.65
85194L,HANGING SPRING FLOWER EGG LARGE,Home Decor,Hanging,2009-12-07,1.0,1.66
85194S,HANGING SPRING FLOWER EGG SMALL,Home Decor,Hanging,2010-01-05,1.0,1.66
85195,HANGING HEART BASKET,Home Decor,Hanging,2009-12-04,1.26,2.1
85196,EASTER BUNNIES ON A STICK,Seasonal,Easter,2009-12-07,0.33,0.55
85197,SET OF 12 MINI BUNNIES IN A BUCKET,Other,Set,2009-12-06,1.26,2.1
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,Other,Assorted,2009-12-07,1.0,1.66
85199L,LARGE HANGING IVORY & RED WOOD BIRD,Home Decor,Large,2009-12-01,0.77,1.28
85199S,SMALL HANGING IVORY/RED WOOD BIRD,Home Decor,Small,2009-12-01,0.5,0.83
85200,BUNNY EGG BOX,Bags & Storage,Bunny,2009-12-07,0.75,1.25
85202,HANGING WOOD AND FELT HEART,Home Decor,Hanging,2009-12-14,0.5,0.84
85203,HANGING WOOD AND FELT BUTTERFLY,Home Decor,Hanging,2009-12-08,0.5,0.84
85204,HANGING WOOD AND FELT FLOWER,Home Decor,Hanging,2009-12-14,0.26,0.43
85205A,IVORY FELT EASTER RABBIT GARLAND,Seasonal,Ivory,2010-02-02,1.53,2.55
85205B,PINK FELT EASTER RABBIT GARLAND,Seasonal,Pink,2010-01-11,3.04,5.06
85206A,CREAM FELT EASTER EGG BASKET,Bags & Storage,Cream,2009-12-01,0.99,1.65
85206B,PINK FELT EASTER EGG BASKET,Bags & Storage,Pink,2009-12-14,1.71,2.847000000000029
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,Bags & Storage,Set/12,2009-12-01,1.26,2.1
85211,S/4 GROOVY CAT MAGNETS,Other,S/4,2009-12-01,2.02,3.36
85212,MINI PAINTED GARDEN DECORATION,Home Decor,Mini,2009-12-02,1.0,1.66
85213,MINI  ZINC GARDEN DECORATIONS,Home Decor,Mini,2009-12-13,1.0,1.66
85214,TUB 24 PINK FLOWER PEGS,Other,Tub,2009-12-06,2.02,3.36
85215,ASSORTED CHEESE FRIDGE MAGNETS,Other,Assorted,2009-12-10,4.57,7.62
85216,ASSORTED CAKES FRIDGE MAGNETS,Kitchen & Dining,Assorted,2009-12-01,4.57,7.62
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,Other,Assorted,2009-12-01,4.57,7.62
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,Other,S/5,2010-01-14,0.8,1.335
85220,SMALL FAIRY CAKE FRIDGE MAGNETS,Kitchen & Dining,Small,2009-12-02,0.99,1.65
85221,ASSORTED COLOUR SILK COIN PURSE,Other,Assorted,2009-12-02,0.75,1.25
85222,ASSORTED COLOUR SILK COSMETIC PURSE,Other,Assorted,2009-12-02,2.53,4.21
85224,ASSORTED COLOUR SILK GLASSES CASE,Kitchen & Dining,Assorted,2009-12-02,2.53,4.21
85225,BLING KEY RING STAND,Other,Bling,2009-12-13,0.75,1.25
85226A,WHITE/BLUE PULL BACK RACING CAR,Other,White/Blue,2009-12-02,1.0,1.66
85226C,BLUE PULL BACK RACING CAR,Other,Blue,2009-12-01,1.02,1.7
85227,SET OF 6 3D KIT CARDS FOR KIDS,Stationery & Gift,Set,2009-12-01,1.0,1.66
85230A,OPIUM SCENTED VOTIVE CANDLE,Lighting,Opium,2009-12-13,0.17,0.29
85230B,CINNAMON SCENTED VOTIVE CANDLE,Lighting,Cinnamon,2009-12-08,0.17,0.29
85230C,ROSE SCENTED VOTIVE CANDLE,Lighting,Rose,2009-12-10,0.17,0.29
85230D,VANILLA SCENTED VOTIVE CANDLE,Lighting,Vanilla,2009-12-10,0.17,0.29
85230E,STRAWBRY SCENTED VOTIVE CANDLE,Lighting,Strawbry,2009-12-08,0.17,0.29
85230F,JASMINE VOTIVE CANDLE,Lighting,Jasmine,2009-12-02,0.17,0.29
85230G,ORANGE VOTIVE CANDLE,Lighting,Orange,2009-12-02,0.17,0.29
85231B,CINAMMON SET OF 9 T-LIGHTS,Lighting,Cinammon,2009-12-01,1.0,1.66
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,Lighting,Strawberry,2009-12-01,1.0,1.66
85231G,ORANGE SCENTED SET/9 T-LIGHTS,Lighting,Orange,2009-12-01,1.0,1.66
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,Lighting,Lavender,2009-12-01,0.51,0.85
85232A,SET/3 POLKA DOT STACKING TINS,Bags & Storage,Set/3,2009-12-01,5.98,9.96
85232B,SET/3 RUSSIAN DOLL STACKING TINS,Bags & Storage,Set/3,2009-12-01,6.1,10.17
85232C,RUSSIAN FOLKART STACKING TINS,Bags & Storage,Russian,2010-01-15,2.97,4.95
85232D,SET/3 DECOUPAGE STACKING TINS,Bags & Storage,Set/3,2009-12-01,6.1,10.17
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,Other,Raspberry,2009-12-01,3.82,6.37
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,Other,Midnight,2009-12-07,3.82,6.37
90000C,OPAL WHITE/SILVER FLOWER NECKLACE,Other,Opal,2009-12-13,3.8,6.328
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,Other,Copper/Olive,2009-12-01,3.9,6.5
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,Other,Antique,2009-12-15,2.6,4.33
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,Other,Antique,2010-01-13,2.55,4.25
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,Other,Antique,2009-12-11,2.55,4.258
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,Other,Antique,2009-12-06,2.55,4.25
90002A,FLOWER BURST SILVER RING OPAL,Other,Flower,2009-12-07,2.25,3.75
90002B,FLOWER BURST SILVER RING ROSE,Other,Flower,2009-12-02,2.29,3.81
90002C,FLOWER BURST SILVER RING MIDN'T BLU,Other,Flower,2009-12-02,2.34,3.9
90002D,FLOWER BURST SILVER RING CRYSTAL,Other,Flower,2009-12-02,2.29,3.81
90002E,FLOWER BURST SILVER RING GREEN,Other,Flower,2009-12-02,2.29,3.81
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,Home Decor,Rose,2009-12-01,2.29,3.81
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,Home Decor,Midnight,2009-12-01,2.29,3.81
90003D,CRYSTAL PAIR HEART HAIR SLIDES,Home Decor,Crystal,2009-12-01,2.34,3.9
90003E,GREEN PAIR HEART HAIR SLIDES,Home Decor,Green,2009-12-16,2.29,3.81
90004A,JADE GREEN PAIR ENAMEL HAIR SLIDES,Other,Jade,2009-12-15,2.25,3.75
90005A,JADE GREEN ENAMEL HAIR COMB,Other,Jade,2009-12-01,1.3,2.16
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,Kitchen & Dining,Midnight,2009-12-03,5.86,9.77
90010B,BLACK/WHITE GLASS/SILVER BRACELET,Kitchen & Dining,Black/White,2009-12-02,5.99,9.98
90010E,AMBER GLASS/SILVER BRACELET,Kitchen & Dining,Amber,2009-12-01,5.6,9.34
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,Other,Midnight,2009-12-03,1.8,3.002
90011B,BLACK CRYSTAL DROP EARRINGS,Other,Black,2009-12-03,1.8,3.002
90011C,GREEN CRYSTAL DROP EARRINGS,Other,Green,2009-12-04,1.78,2.96
90011D,PURPLE CRYSTAL DROP EARRINGS,Other,Purple,2009-12-02,1.8,3.002
90011E,AMBER CRYSTAL DROP EARRINGS,Other,Amber,2009-12-08,1.79,2.981
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,Other,Midnight,2009-12-03,6.17,10.288
90012B,BLACK DROP CRYSTAL NECKLACE,Other,Black,2009-12-03,6.12,10.2
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,Other,Midnight,2009-12-03,2.29,3.81
90013B,BLACK VINTAGE EARRINGS,Other,Black,2009-12-02,2.6,4.33
90013C,GREEN VINTAGE EARRINGS,Other,Green,2009-12-01,2.54,4.24
90013D,PURPLE VINTAGE EARRINGS,Other,Purple,2010-01-13,2.54,4.24
90013E,AMBER VINTAGE EARRINGS,Other,Amber,2009-12-09,2.59,4.321
90014A,SILVER/MOP ORBIT NECKLACE,Other,Silver/Mop,2009-12-07,6.37,10.62
90014B,GOLD M PEARL  ORBIT NECKLACE,Other,Gold,2009-12-04,6.37,10.62
90014C,SILVER/BLACK ORBIT NECKLACE,Other,Silver/Black,2009-12-02,6.37,10.62
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,Stationery & Gift,Silver/M.O.P,2009-12-18,5.1,8.5
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,Stationery & Gift,Gold/M.O.P,2009-12-16,5.1,8.5
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,Stationery & Gift,Silver/Black,2010-01-11,5.1,8.5
90018A,SILVER M.O.P ORBIT DROP EARRINGS,Other,Silver,2009-12-14,2.55,4.25
90018B,GOLD M.O.P ORBIT DROP EARRINGS,Other,Gold,2009-12-02,2.55,4.25
90018C,SILVER BLACK ORBIT DROP EARRINGS,Other,Silver,2009-12-14,2.55,4.258
90019A,SILVER M.O.P ORBIT BRACELET,Other,Silver,2009-12-02,3.31,5.51
90019B,GOLD M.O.P ORBIT BRACELET,Other,Gold,2010-01-20,3.31,5.51
90019C,SILVER BLACK ORBIT BRACELET,Other,Silver,2009-12-03,3.31,5.51
90020,FILIGREE DIAMANTE CHAIN,Other,Filigree,2009-12-17,7.65,12.75
90021,LASER CUT MULTI STRAND NECKLACE,Other,Laser,2010-08-18,7.17,11.95
90022,EDWARDIAN DROP EARRINGS JET BLACK,Other,Edwardian,2009-12-04,2.29,3.81
90023,FILIGREE DIAMANTE EARRINGS,Other,Filigree,2009-12-01,2.6,4.33
90024A,NEW BAROQUE B'FLY NECKLACE BLACK,Other,New,2010-01-28,5.1,8.5
90024B,NEW BAROQUE B'FLY NECKLACE RED,Other,New,2009-12-01,5.2,8.662
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,Other,New,2009-12-03,5.11,8.518
90024D,NEW BAROQUE B'FLY NECKLACE PINK,Other,New,2009-12-09,5.1,8.5
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,Other,New,2009-12-02,5.1,8.5
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,Other,New,2010-04-19,5.1,8.5
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,Other,Baroque,2011-04-10,2.25,3.75
90025B,BAROQUE BUTTERFLY EARRINGS RED,Other,Baroque,2010-03-07,2.28,3.798
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,Other,Baroque,2010-02-17,2.27,3.7800000000000002
90025D,BAROQUE BUTTERFLY EARRINGS PINK,Other,Baroque,2010-02-16,2.25,3.75
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,Other,Baroque,2009-12-02,2.31,3.846
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,Other,Baroque,2010-01-11,2.3,3.837
90026A,GLASS BEAD HOOP NECKLACE BLACK,Kitchen & Dining,Glass,2010-03-19,5.1,8.5
90026B,GLASS BEAD HOOP NECKLACE MONTANA,Kitchen & Dining,Glass,2009-12-13,5.1,8.5
90026C,GLASS BEAD HOOP NECKLACE GREEN,Kitchen & Dining,Glass,2009-12-10,5.1,8.5
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,Kitchen & Dining,Glass,2010-06-07,5.1,8.5
90027A,GLASS BEAD HOOP EARRINGS BLACK,Kitchen & Dining,Glass,2010-03-21,1.78,2.96
90027B,GLASS BEAD HOOP EARRINGS MONTANA,Kitchen & Dining,Glass,2009-12-09,1.78,2.96
90027C,GLASS BEAD HOOP EARRINGS GREEN,Kitchen & Dining,Glass,2009-12-14,1.78,2.96
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,Kitchen & Dining,Glass,2009-12-02,2.08,3.46
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,Other,New,2009-12-03,5.1,8.5
90029,NEW BAROQUE SMALL NECKLACE BLACK,Other,New,2009-12-06,5.1,8.5
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,Other,Spotted,2009-12-09,3.58,5.962
90030B,RED KUKUI COCONUT SEED NECKLACE,Other,Red,2009-12-09,3.57,5.95
90030C,BROWN KUKUI COCONUT SEED NECKLACE,Other,Brown,2009-12-09,3.57,5.95
90031,BILI NUT AND WOOD NECKLACE,Other,Bili,2009-12-15,3.58,5.974
90032,IVORY SHELL HEART NECKLACE,Home Decor,Ivory,2010-01-21,3.75,6.25
90033,IVORY SHELL HEART EARRINGS,Home Decor,Ivory,2009-12-02,1.55,2.59
90034,WHITE SILVER NECKLACE SHELL GLASS,Kitchen & Dining,White,2009-12-02,6.19,10.322
90035A,"PEARL & SHELL 42""NECKL. GREEN",Other,Pearl,2009-12-03,6.48,10.8
90035B,"PEARL & SHELL 42""NECKL. PINK",Other,Pearl,2009-12-02,6.45,10.75
90035C,"PEARL & SHELL 42""NECKL. IVORY",Other,Pearl,2009-12-02,6.45,10.75
90036A,FLOWER GARLAND NECKLACE RED,Other,Flower,2009-12-03,4.94,8.24
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",Kitchen & Dining,Flower,2010-01-18,4.77,7.95
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",Kitchen & Dining,Flower,2009-12-03,4.84,8.07
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",Kitchen & Dining,Flower,2009-12-01,4.81,8.01
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",Kitchen & Dining,Flower,2009-12-08,4.87,8.121
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",Kitchen & Dining,Flower,2009-12-18,4.84,8.07
90037A,TINY CRYSTAL BRACELET RED,Bags & Storage,Tiny,2009-12-14,1.55,2.59
90037B,TINY CRYSTAL BRACELET GREEN,Bags & Storage,Tiny,2010-03-16,1.53,2.55
